IdExecucaoFinanceira;IdEmpreendimento;NumDocumento;IdAndamentoFinanceiro;IdTipoExecucaoFinanceira;DatAssinatura;DatInicioVigencia;DatFinalVigencia;IdInstituicaoContratante;IdTipoDocumento;IdInstituicaoContratado;IdPessoaFisicaContratado;ValContrato;ValContrapartida;ValTotal;DescObjeto;IdLicitacao;FlgInexibilidadeLicitacao;FlgDispensaLicitacao;IdFundamentoLegal;IdFaseGrupo;FlgAtivo;FlgExclusaoDependencia;
1887;356;"2013NE800354";3;24;23/09/2013;23/09/2013;31/12/2013;23220;1;23222;;570.40;0.00;570.40;"51 CAIXA 200,00 ML ACHOCOLATADO, APRESENTAÇÃO LÍQUIDO, SABOR CHOCOLATE, CARACTERÍSTICAS ADICIONAIS ENRIQUECIDO COM VITAMINAS MARCA: MARAJOARA  ITEM DO PROCESSO: 00115  ITEM DE MATERIAL: 000235871
150 UNIDADE BARRA CEREAL BARRA CEREAL, NOME BARRA DE CEREAL MARCA: MONTEVERGINE  ITEM DO PROCESSO: 00134  ITEM DE MATERIAL: 000137251
37 UNIDADE BISCOITO, APRESENTAÇÃO REDONDO, SABOR CHOCOLATE, CLASSIFICAÇÃO DOCE, CARACTERÍSTICAS ADICIONAIS COM RECHEIO MARCA: MABEL  ITEM DO PROCESSO: 00136  ITEM DE MATERIAL: 000217139
36 UNIDADE BISCOITO, CLASSIFICAÇÃO DOCE, CARACTERÍSTICAS ADICIONAIS COM RECHEIO MARCA: MABEL  ITEM DO PROCESSO: 00137  ITEM DE MATERIAL: 000320674
35 UNIDADE BISCOITO, APRESENTAÇÃO WAFFLE, SABOR SORTIDO, CARACTERÍSTICAS ADICIONAIS COM RECHEIO 
MARCA: BAUDUCCO  ITEM DO PROCESSO: 00140  ITEM DE MATERIAL: 000236204
8 UNIDADE DOCE EM TABLETE, TIPO AMENDOIM, PESO 20 G, TIPO EMBALAGEM PLÁSTICO SELADO MARCA: PRINCESA  ITEM DO PROCESSO: 00164  ITEM DE MATERIAL: 000258102
6 UNIDADE DOCE EM TABLETE, TIPO BANANA, PESO 20 G MARCA: PRINCESA  ITEM DO PROCESSO: 00165  ITEM DE MATERIAL: 000235723
36 CARTELA 6,00 UN IOGURTE, INGREDIENTES LEITE, INGREDIENTES ADICIONAIS FRUTAS, TIPO PEDAÇOS FRUTAS, PRAZO VALIDADE 45 D, TEMPERATURA CONSERVAÇÃO 0 A 10 °C MARCA: PIÁ  ITEM DO PROCESSO: 00186  ITEM DE MATERIAL: 000216825
24 UNIDADE SUCO SUCO, NOME SUCO MARCA: SHEFA  ITEM DO PROCESSO: 00221  ITEM DE MATERIAL: 000150375";646;FALSE;FALSE;;4;TRUE;FALSE;;;;;;;;;;;;;;;;;
2039;356;"2013NE800653";3;24;02/10/2013;02/10/2013;01/11/2013;23345;1;23221;;2999.91;;2999.91;"Aquisição de gêneros de alimentação";646;FALSE;FALSE;;4;TRUE;FALSE;;;;;;;;;;;;;;;;;
2262;356;"2013NE80098";3;24;29/07/2013;29/07/2013;10/09/2013;23531;1;23294;;10823.90;0.00;10823.90;"Aquisição de generos para complementar a etapa de alimentação";;FALSE;FALSE;;4;TRUE;FALSE;;;;;;;;;;;;;;;;;
2317;356;"2013NE800414";2;24;15/10/2013;15/10/2013;14/10/2014;23590;1;23591;;2998.35;0.00;2998.35;"Aquisição de peças para manutenção de viaturas administrativas a serem utilizadas para transporte de tropas federais.";;FALSE;FALSE;;4;TRUE;FALSE;;;;;;;;;;;;;;;;;
2514;356;"2013NE800538";3;24;15/10/2013;15/10/2013;15/11/2013;23307;1;23661;;1223.88;;1223.88;"Contratação de serviço de pintura predial à ser realizada nas instalações que alojarão militares durante as atividades da Copa do Mundo 2014.";22228;FALSE;FALSE;;4;TRUE;FALSE;;;;;;;;;;;;;;;;;
2518;356;"2013NE800537";3;22;15/10/2013;15/10/2013;15/11/2013;23307;1;23661;;4275.00;;4275.00;"Contratação de serviço de pintura predial à ser realizada nas instalações que alojarão militares durante as atividades da Copa do Mundo 2014.";22228;FALSE;FALSE;;4;TRUE;FALSE;;;;;;;;;;;;;;;;;
2520;356;"2013NE800535";3;24;15/10/2013;15/10/2013;15/11/2013;23307;1;23222;;4000.00;;4000.00;"Aquisição de gêneros alimentícios para o 20º Batalhão de Infantaria Blindado.";646;FALSE;FALSE;;4;TRUE;FALSE;;;;;;;;;;;;;;;;;
2573;356;"5º GACAP/2013ne800699";3;24;15/10/2013;15/10/2013;15/11/2013;23326;1;23221;;2066.16;;2066.16;"AQUISIÇÃO DE MATERIAL PARA PREPARO E EMPREGO DA FORÇA";;FALSE;FALSE;;4;TRUE;FALSE;;;;;;;;;;;;;;;;;
2574;356;"5º GACAP/2013NE800702";3;24;15/10/2013;15/10/2013;15/11/2013;23326;1;23684;;1932.00;;1932.00;"AQUISIÇÃO DE MATERIAL PARA PREPARO E EMPREGO DA FORÇA";;FALSE;FALSE;;4;TRUE;FALSE;;;;;;;;;;;;;;;;;
2583;356;"2013NE800558";3;24;23/10/2013;23/10/2013;25/11/2013;23307;1;23715;;3157.80;;3157.80;"Aquisição de sinalizadores de trânsito à serem utilizados em instrução e nas operações à serem realizadas durante a Copa do Mundo 2014.";22210;FALSE;FALSE;;4;TRUE;FALSE;;;;;;;;;;;;;;;;;
2584;356;"2013NE800557";3;24;23/10/2013;23/10/2013;25/11/2013;23307;1;23215;;1275.00;;1275.00;"Aquisição de sinalizadores de trânsito à serem utilizados em instrução e nas operações durante as atividades da Copa do Mundo 2014.";22210;FALSE;FALSE;;4;TRUE;FALSE;;;;;;;;;;;;;;;;;
2608;356;"2013NE802318";3;24;22/10/2013;22/10/2013;31/12/2013;23597;1;13118;;1077.30;;1077.30;"Aquisição de material de sinalização para apoio a defesa de estruturas estratégicas nos grandes eventos 2014";22880;FALSE;FALSE;;4;TRUE;FALSE;;;;;;;;;;;;;;;;;
2609;356;"2013NE802317";3;24;22/10/2013;22/10/2013;31/12/2013;23597;1;23726;;3367.48;;3367.48;"Aquisição de material de sinalização para apoio a defesa de estruturas estratégicas nos grandes eventos 2014";22880;FALSE;FALSE;;4;TRUE;FALSE;;;;;;;;;;;;;;;;;
2610;356;"2013NE802319";3;24;22/10/2013;22/10/2013;31/12/2013;23597;1;23727;;5437.76;;5437.76;"Aquisição de material de sinalização e segurança para apoio a defesa de estruturas estratégicas nos grandes eventos 2014";22880;FALSE;FALSE;;4;TRUE;FALSE;;;;;;;;;;;;;;;;;
2669;356;"2013NE802400";3;22;30/10/2013;30/10/2013;31/12/2013;23597;1;12581;;6106.97;;6106.97;"Contratação de empresa especializada para manutenir as viaturas a serem utilizadas nos grandes eventos 2014.";22881;FALSE;FALSE;;4;TRUE;FALSE;;;;;;;;;;;;;;;;;
2899;356;"2013NE801124";3;24;30/10/2013;30/10/2013;30/10/2013;11804;1;11823;;4872.00;;4872.00;"Material para manutenção de bens imóveis";495;FALSE;FALSE;;4;TRUE;FALSE;;;;;;;;;;;;;;;;;
2956;356;"2013NE801187";3;24;14/11/2013;14/11/2013;14/11/2013;11804;1;11905;;1120.00;;1120.00;"Material de processamento de dados";20944;FALSE;FALSE;;4;TRUE;FALSE;;;;;;;;;;;;;;;;;
3230;356;"2013NE800318";3;24;14/01/2013;14/01/2013;13/01/2014;23891;1;24082;;1917.00;;1917.00;"AQUISIÇÃO DE MATERIAL PARA MANUTENÇÃO DE BENS IMOVEIS/INSTALAÇÕES.";;FALSE;FALSE;;4;TRUE;FALSE;;;;;;;;;;;;;;;;;
3235;356;"2013NE800504";3;24;30/08/2013;30/08/2013;29/08/2014;23891;1;23239;;2901.40;;2901.40;"AQUISIÇÃO DE MATERIAL PARA MANUTENÇÃO DE BENS IMOVEIS/INSTALAÇÕES MAT ELET. ELETRONICO.";;FALSE;FALSE;;4;TRUE;FALSE;;;;;;;;;;;;;;;;;
3544;356;"2013NE801269";2;24;30/08/2013;30/08/2013;05/12/2013;13159;1;24180;;84.00;;84.00;"AQUISIÇÃO DE MATERIAL DE CONSUMO.";;FALSE;FALSE;;4;TRUE;FALSE;;;;;;;;;;;;;;;;;
3547;356;"2013NE801268";3;24;30/08/2013;30/08/2013;05/12/2013;13159;1;24180;;3450.00;;3450.00;"AQUISIÇÃO DE MATERIAL DE CONSUMO.";;FALSE;FALSE;;4;TRUE;FALSE;;;;;;;;;;;;;;;;;
3548;356;"2013NE801271";2;24;30/08/2013;30/08/2013;28/12/2013;13159;1;12801;;6517.50;;6517.50;"AQUISIÇÃO DE MATERIAL DE CONSUMO.";;FALSE;FALSE;;4;TRUE;FALSE;;;;;;;;;;;;;;;;;
3561;356;"2013NE802020";2;24;30/10/2013;30/10/2013;28/12/2013;13159;1;12620;;464.65;;464.65;"AQUISIÇÃO DE MATERIAL DE CONSUMO.";;FALSE;FALSE;;4;TRUE;FALSE;;;;;;;;;;;;;;;;;
3579;356;"2013NE802021";2;24;30/10/2013;30/10/2013;28/12/2013;13159;1;12621;;2937.03;;2937.03;"AQUISIÇÃO DE MATERIAL DE CONSUMO.";;FALSE;FALSE;;4;TRUE;FALSE;;;;;;;;;;;;;;;;;
3663;356;"2013NE800523";3;24;30/08/2013;30/08/2013;29/08/2014;23891;1;24018;;808.50;;808.50;"MATERIAL DE CONSTRUÇÃO P/MNT DE BENS IMOVEIS.";;FALSE;FALSE;;4;TRUE;FALSE;;;;;;;;;;;;;;;;;
3666;356;"2013NE800656";3;22;14/08/2013;14/08/2013;13/08/2014;23891;1;23433;;20250.00;;20250.00;"MANUTENÇÃO E CONSERVAÇÃO DE BENS IMOVEIS.";;FALSE;FALSE;;4;TRUE;FALSE;;;;;;;;;;;;;;;;;
13947;356;"2013NE800818";3;24;18/06/2013;18/06/2013;18/08/2013;12548;1;11815;;978.49;;978.49;"AQUISIÇÃO DE MATERIAL DE INFORMATICA";63314;FALSE;FALSE;;4;TRUE;FALSE;;;;;;;;;;;;;;;;;
13956;356;"2013NE800820";3;24;18/06/2013;18/06/2013;18/08/2013;12548;1;11821;;319.85;;319.85;"AQUISIÇÃO DE FERRAMENTAS";63314;FALSE;FALSE;;4;TRUE;FALSE;;;;;;;;;;;;;;;;;
13960;356;"2013NE800821";3;24;18/06/2013;18/06/2013;18/08/2013;12548;1;11831;;120.00;;120.00;"AQUISIÇÃO DE FERRAMENTAS";63314;FALSE;FALSE;;4;TRUE;FALSE;;;;;;;;;;;;;;;;;
13964;356;"2013NE800827";3;24;18/06/2013;18/06/2013;18/08/2013;12548;1;11819;;1038.50;;1038.50;"AQUISIÇÃO DE MATERIAL PARA COMUNICAÇÕES";858;FALSE;FALSE;;4;TRUE;FALSE;;;;;;;;;;;;;;;;;
13967;356;"2013NE800828";3;24;18/06/2013;18/06/2013;18/08/2013;12548;1;11815;;204.98;;204.98;"AQUISIÇÃO DE MATERIAL PARA COMUNICAÇÕES";858;FALSE;FALSE;;4;TRUE;FALSE;;;;;;;;;;;;;;;;;
13969;356;"2013NE800841";3;24;21/06/2013;21/06/2013;21/08/2013;12548;1;11803;;1050.20;;1050.20;"AQUISIÇÃO DE MATERIAL ELETRICO ELETRONICO";63314;FALSE;FALSE;;4;TRUE;FALSE;;;;;;;;;;;;;;;;;
13970;356;"2013NE800822";3;24;18/06/2013;18/06/2013;18/08/2013;12548;1;11757;;379.00;;379.00;"AQUISIÇÃO DE FERRAMENTAS";859;FALSE;FALSE;;4;TRUE;FALSE;;;;;;;;;;;;;;;;;
13971;356;"2013NE800823";3;24;18/06/2013;18/06/2013;18/08/2013;12548;1;11815;;369.98;;369.98;"AQUISIÇÃO DE FERRAMENTAS";63313;FALSE;FALSE;;4;TRUE;FALSE;;;;;;;;;;;;;;;;;
13975;356;"2013NE800840";3;24;21/06/2013;21/06/2013;21/08/2013;12548;1;11803;;741.30;;741.30;"MATERIAL DE PROCESSAMENTO DE DADOS";859;FALSE;FALSE;;4;TRUE;FALSE;;;;;;;;;;;;;;;;;
14290;356;"2013NE801256";3;24;06/09/2013;06/09/2013;06/11/2013;12548;1;23869;;2390.40;;2390.40;"MAT P MNT DE BENS IMOVEIS";871;FALSE;FALSE;;4;TRUE;FALSE;;;;;;;;;;;;;;;;;
24725;356;"2013NE801191";3;24;18/11/2013;18/11/2013;18/11/2013;11804;1;11905;;560.00;;560.00;"Material de processamento de dados";20944;FALSE;FALSE;;4;TRUE;FALSE;;;;;;;;;;;;;;;;;
24939;356;"2013NE800227";3;22;19/06/2013;19/06/2013;18/06/2014;23465;1;23891;;7990.00;;7990.00;"CABINE SANITÁRIA";;FALSE;FALSE;;4;TRUE;FALSE;;;;;;;;;;;;;;;;;
24943;356;"2013NE800227";3;22;19/06/2013;19/06/2013;18/06/2014;23891;1;23465;;7990.00;;7990.00;"CABINE SANITÁRIA";;FALSE;FALSE;;4;TRUE;FALSE;;;;;;;;;;;;;;;;;
24974;356;"2013NE802712";3;24;03/12/2013;03/12/2013;01/06/2014;23597;1;12633;;2319.96;;2319.96;"Aquisição de material para apoio a copa do mundo";22883;FALSE;FALSE;;4;TRUE;FALSE;;;;;;;;;;;;;;;;;
24975;356;"2013NE802713";3;24;03/12/2013;03/12/2013;01/06/2014;23597;1;12907;;91168.00;;91168.00;"Aquisição de aparelho de video-conferência para apoio a copa do mundo";22884;FALSE;FALSE;;4;TRUE;FALSE;;;;;;;;;;;;;;;;;
24976;356;"2013NE802714";3;24;03/12/2013;03/12/2013;01/06/2014;23597;1;23637;;35125.00;;35125.00;"Aquisição de smartphone para apoio a copa do mundo";22887;FALSE;FALSE;;4;TRUE;FALSE;;;;;;;;;;;;;;;;;
24977;356;"2013NE802724";3;22;03/12/2013;03/12/2013;01/06/2014;23597;1;13100;;6096.79;;6096.79;"Contratação de empresa especializada em mnt de veiculos para apoio a copa do mundo";22889;FALSE;FALSE;;4;TRUE;FALSE;;;;;;;;;;;;;;;;;
25083;356;"2013NE800638";3;24;04/12/2013;04/12/2013;14/01/2014;24733;1;24734;;897.50;;897.50;"AQUISIÇÃO DE MATERIAL DE EXPEDIENTE PARA O CCDA SÃO PAULO.";;FALSE;FALSE;;4;TRUE;FALSE;;;;;;;;;;;;;;;;;
25084;356;"2013NE800643";3;24;04/12/2013;04/12/2013;22/01/2014;24733;1;23905;;342.82;;342.82;"AQUISIÇÃO DE MATERIAL DE EXPEDIENTE .";;FALSE;FALSE;;4;TRUE;FALSE;;;;;;;;;;;;;;;;;
25085;356;"2013NE800645";3;24;04/12/2013;04/12/2013;03/02/2014;24733;1;24735;;288.98;;288.98;"AQUISIÇAÕ DE MATERIAL DE EXPEDIENTE.";;FALSE;FALSE;;4;TRUE;FALSE;;;;;;;;;;;;;;;;;
25086;356;"2013NE800636";3;24;04/12/2013;04/12/2013;22/01/2014;24733;1;24734;;1180.70;;1180.70;"AQUISIÇÃO DE MATERIAL DE EXPEDIENTE.";;FALSE;FALSE;;4;TRUE;FALSE;;;;;;;;;;;;;;;;;
25087;356;"2013NE800760";3;24;12/12/2013;12/12/2013;27/01/2014;24733;1;23771;;8161.00;;8161.00;"AQUISIÇÃO DE MATERIAL PARA MANUTENÇÃO DE BENS IMÓVEIS ( CONSTRUÇÃO).";;FALSE;FALSE;;4;TRUE;FALSE;;;;;;;;;;;;;;;;;
25088;356;"2013NE800764";3;24;12/12/2013;12/12/2013;02/06/2014;24733;1;24125;;20289.15;;20289.15;"AQUISIÇÃO DE MATERIAL PARA MANUTENÇÃO DE BENS IMÓVEIS (CONSTRUÇÃO).";;FALSE;FALSE;;4;TRUE;FALSE;;;;;;;;;;;;;;;;;
25408;356;"2014NE800574";3;24;26/03/2014;26/03/2014;26/05/2014;12548;1;12787;;3282.00;;3282.00;"AQ DE MAT MNT DE BENS IMOVEIS";871;FALSE;FALSE;;4;TRUE;FALSE;;;;;;;;;;;;;;;;;
25409;356;"2014NE800576";3;24;26/03/2014;26/03/2014;26/05/2014;12548;1;11903;;386.88;;386.88;"MAT DE MNT DE BENS IMOVEIS";871;FALSE;FALSE;;4;TRUE;FALSE;;;;;;;;;;;;;;;;;
25410;356;"2014NE800577";3;24;26/03/2014;26/03/2014;26/05/2014;12548;1;11973;;4532.00;;4532.00;"MAT MNT DE BENS IMOVEIS";871;FALSE;FALSE;;4;TRUE;FALSE;;;;;;;;;;;;;;;;;
25412;356;"2014NE800584";3;24;26/03/2014;26/03/2014;26/05/2014;12548;1;11823;;2384.26;;2384.26;"MAT MNT DE BENS IMOVEIS";871;FALSE;FALSE;;4;TRUE;FALSE;;;;;;;;;;;;;;;;;
25414;356;"2014NE800585";3;28;26/03/2014;26/03/2014;26/05/2014;12548;1;11904;;2430.00;;2430.00;"MAT MNT DE BENS IMOVEIS";871;FALSE;FALSE;;4;TRUE;FALSE;;;;;;;;;;;;;;;;;
25416;356;"2014NE800513";3;24;24/03/2014;24/03/2014;24/05/2014;12548;1;23869;;965.90;;965.90;"MAT MNT DE BENS IMOVEIS";871;FALSE;FALSE;;4;TRUE;FALSE;;;;;;;;;;;;;;;;;
25417;356;"2014NE800487";3;24;14/03/2014;14/03/2014;14/05/2014;12548;1;11903;;1829.90;;1829.90;"MAT MNT DE BENS IMOVEIS";871;FALSE;FALSE;;4;TRUE;FALSE;;;;;;;;;;;;;;;;;
25418;356;"2014NE800489";3;24;14/03/2014;14/03/2014;14/05/2014;12548;1;11823;;976.95;;976.95;"MAT MNT DE BENS IMOVEIS";871;FALSE;FALSE;;4;TRUE;FALSE;;;;;;;;;;;;;;;;;
25419;356;"2014NE800490";3;24;14/03/2014;14/03/2014;14/05/2014;12548;1;11904;;22628.55;;22628.55;"MAT MNT DE BENS IMOVEIS";871;FALSE;FALSE;;4;TRUE;FALSE;;;;;;;;;;;;;;;;;
25421;356;"2014NE800491";3;24;14/03/2014;14/03/2014;14/05/2014;12548;1;11973;;4521.75;;4521.75;"MAT MNT DE BENS IMOVEIS";871;FALSE;FALSE;;4;TRUE;FALSE;;;;;;;;;;;;;;;;;
25423;356;"2014NE800498";3;24;14/03/2014;14/03/2014;14/05/2014;12548;1;12631;;6899.70;;6899.70;"MAT MNT DE BENS IMOVEIS";871;FALSE;FALSE;;4;TRUE;FALSE;;;;;;;;;;;;;;;;;
25426;356;"2014NE800523";3;24;24/03/2014;24/03/2014;24/05/2014;12548;1;12787;;1213.18;;1213.18;"MAT MNT DE BENS IMOVEIS";21074;FALSE;FALSE;;4;TRUE;FALSE;;;;;;;;;;;;;;;;;
25428;356;"2014NE800528";3;41;24/03/2014;24/03/2014;24/05/2014;12548;1;11903;;153.42;;153.42;"MAT MNT DE BENS IMOVEIS";21074;FALSE;FALSE;;4;TRUE;FALSE;;;;;;;;;;;;;;;;;
25431;356;"2014NE800537";3;24;24/03/2014;24/03/2014;24/05/2014;12548;1;11904;;1803.65;;1803.65;"MAT MNT DE BENS IMOVEIS";21074;FALSE;FALSE;;4;TRUE;FALSE;;;;;;;;;;;;;;;;;
25433;356;"2014NE800539";3;24;24/03/2014;24/03/2014;24/05/2014;12548;1;24856;;1347.32;;1347.32;"MAT MNT DE BENS IMOVEIS";21074;FALSE;FALSE;;4;TRUE;FALSE;;;;;;;;;;;;;;;;;
25435;356;"2014NE800572";3;24;26/03/2014;26/03/2014;26/05/2014;12548;1;24858;;868.10;;868.10;"MAT MNT DEBENS IMOVEIS";21074;FALSE;FALSE;;4;TRUE;FALSE;;;;;;;;;;;;;;;;;
25436;356;"2014NE800573";3;24;26/03/2014;26/03/2014;26/05/2014;12548;1;24696;;1489.00;;1489.00;"FERRAMENTAS";21074;FALSE;FALSE;;4;TRUE;FALSE;;;;;;;;;;;;;;;;;
25521;356;"2014NE800575";3;24;26/03/2014;26/03/2014;26/05/2014;12548;1;11848;;450.00;;450.00;"MAT MNT DE BENS IMOVEIS.";871;FALSE;FALSE;;4;TRUE;FALSE;;;;;;;;;;;;;;;;;
25523;356;"2014NE800133";3;22;28/02/2014;28/02/2014;28/04/2014;12548;1;11839;;15913.39;;15913.39;"SV MNT DE BENS IMOVEIS.";63315;FALSE;FALSE;;4;TRUE;FALSE;;;;;;;;;;;;;;;;;
25524;356;"2014NE800134";3;22;28/02/2014;28/02/2014;28/04/2014;12548;1;11929;;34253.40;;34253.40;"SV P MNT DE BENS IMOVEIS.";63315;FALSE;FALSE;;4;TRUE;FALSE;;;;;;;;;;;;;;;;;
25641;356;"2013NE801078";3;24;18/07/2013;19/07/2013;18/07/2014;23207;1;25012;;34129.04;;34129.04;"Aquisição de gêneros de alimentação para o efetivo a ser empregado na Copa do Mundo de 2014.";21123;FALSE;FALSE;;4;TRUE;FALSE;;;;;;;;;;;;;;;;;
25642;356;"2013NE801080";3;24;18/07/2013;19/07/2013;18/07/2014;23207;1;25012;;352.44;;352.44;"Aquisição de gêneros de alimentação para o efetivo a ser empregado na Copa do Mundo de 2014.";21123;FALSE;FALSE;;4;TRUE;FALSE;;;;;;;;;;;;;;;;;
25665;356;"2014ne800168";3;24;18/07/2013;19/07/2013;18/07/2014;23207;1;25024;;6859.20;;6859.20;"Aquisição de gêneros de alimentação para torpa em treinamento no Comando da 13ª Bda Inf Mtz";21123;FALSE;FALSE;;4;TRUE;FALSE;;;;;;;;;;;;;;;;;
25666;356;"2014ne800169";3;24;18/07/2013;19/07/2013;18/07/2014;23207;1;25025;;3021.75;;3021.75;"Aquisição de gêneros de alimentação para tropa em treinamento no Comando da 13ª Bda Inf Mtz";21128;FALSE;FALSE;;4;TRUE;FALSE;;;;;;;;;;;;;;;;;
25667;356;"2014ne800170";3;24;07/03/2014;08/03/2014;07/03/2015;23207;1;25025;;20118.98;;20118.98;"Aquisição de gêneros de alimentação para tropa em treinamento no Comando da 13ª Bda Inf Mtz";21128;FALSE;FALSE;;4;TRUE;FALSE;;;;;;;;;;;;;;;;;
25668;356;"2014ne800171";3;24;07/03/2014;08/03/2014;07/03/2015;23207;1;25025;;4999.43;;4999.43;"Aquisição de gêneros de alimentação para tropa em treinamento no Comando da 13ª Bda Inf Mtz";21128;FALSE;FALSE;;4;TRUE;FALSE;;;;;;;;;;;;;;;;;
25669;356;"2014ne800243";3;24;07/03/2014;08/03/2014;07/03/2015;23207;1;11816;;567.27;;567.27;"Aquisição de cartuchos para impressora para o Comando da 13ª Bda Inf Mtz";21132;FALSE;FALSE;;4;TRUE;FALSE;;;;;;;;;;;;;;;;;
25670;356;"2014ne800244";3;24;19/09/2013;20/09/2013;19/11/2014;23207;1;25026;;689.20;;689.20;"Aquisição de cartuchos para impressora para o Comando da 13ª Bda Inf Mtz";21132;FALSE;FALSE;;4;TRUE;FALSE;;;;;;;;;;;;;;;;;
25671;356;"2014ne800245";3;24;19/09/2013;20/09/2013;19/09/2014;23207;1;25027;;851.00;;851.00;"Aquisição de cartuchos para impressora para o Comando da 13ª Bda Inf Mtz";21132;FALSE;FALSE;;4;TRUE;FALSE;;;;;;;;;;;;;;;;;
25674;356;"2014ne800248";3;24;19/09/2013;20/09/2013;19/09/2014;23207;1;25029;;439.10;;439.10;"Aquisição de cartuchos para impressora para o Comando da 13ª Bda Inf Mtz";21163;FALSE;FALSE;;4;TRUE;FALSE;;;;;;;;;;;;;;;;;
25675;356;"2014ne800249";3;24;19/09/2013;20/09/2013;19/09/2014;23207;1;25030;;655.84;;655.84;"Aquisição de cartuchos para impressora para o Comando da 13ª Bda Inf Mtz";21163;FALSE;FALSE;;4;TRUE;FALSE;;;;;;;;;;;;;;;;;
25676;356;"2014ne800250";3;24;19/09/2013;20/09/2013;19/09/2014;23207;1;25014;;666.61;;666.61;"Aquisição de produtos de higienização e limpeza para a 13ª Bda Inf Mt";21127;FALSE;FALSE;;4;TRUE;FALSE;;;;;;;;;;;;;;;;;
25677;356;"20014ne800251";3;24;19/09/2013;20/09/2013;19/09/2014;23207;1;25025;;2142.62;;2142.62;"Aquisição de produtos de higienização e limpeza para a 13ª Bda Inf Mt";21127;FALSE;FALSE;;4;TRUE;FALSE;;;;;;;;;;;;;;;;;
25678;356;"2014ne800252";3;24;19/09/2013;20/09/2013;19/09/2014;23207;1;25032;;1206.09;;1206.09;"Aquisição de produtos de higienização e limpeza para a 13ª Bda Inf Mtz";21127;FALSE;FALSE;;4;TRUE;FALSE;;;;;;;;;;;;;;;;;
25821;356;"2013NE801136";3;22;31/10/2013;31/10/2013;31/10/2013;11804;1;12809;;4991.40;;4991.40;"Manutenção e Conservação de veículos";761;FALSE;FALSE;;4;TRUE;FALSE;;;;;;;;;;;;;;;;;
25927;356;"2014NE800099";3;22;07/03/2014;07/03/2014;07/03/2014;11804;1;25211;;18100.00;;18100.00;"Transporte de encomendas";21199;FALSE;FALSE;;4;TRUE;FALSE;;;;;;;;;;;;;;;;;
25928;356;"2014NE800119";3;24;20/03/2014;20/03/2014;20/03/2014;11804;1;11973;;3610.00;;3610.00;"Material para manutenção de bens imóveis";21198;FALSE;FALSE;;4;TRUE;FALSE;;;;;;;;;;;;;;;;;
25929;356;"2014NE800120";3;24;20/03/2014;20/03/2014;20/03/2014;11804;1;12787;;41.40;;41.40;"Material para manutenção de bens imóveis";21198;FALSE;FALSE;;4;TRUE;FALSE;;;;;;;;;;;;;;;;;
25930;356;"2014NE800121";3;24;20/03/2014;20/03/2014;20/03/2014;11804;1;24696;;99.00;;99.00;"Material para manutenção de bens imóveis";21198;FALSE;FALSE;;4;TRUE;FALSE;;;;;;;;;;;;;;;;;
25931;356;"2014NE800122";3;24;20/03/2014;20/03/2014;20/03/2014;11804;1;11904;;233.97;;233.97;"Material para manutenção de bens imóveis";21198;FALSE;FALSE;;4;TRUE;FALSE;;;;;;;;;;;;;;;;;
25932;356;"2014NE800123";3;24;20/03/2014;20/03/2014;20/03/2014;11804;1;24856;;25.70;;25.70;"Material para manutenção de bens imóveis";21198;FALSE;FALSE;;4;TRUE;FALSE;;;;;;;;;;;;;;;;;
25933;356;"2014NE800124";3;24;20/03/2014;20/03/2014;20/03/2014;11804;1;12787;;2205.00;;2205.00;"Material para manutenção de bens imóveis";610;FALSE;FALSE;;4;TRUE;FALSE;;;;;;;;;;;;;;;;;
25934;356;"2014NE800125";3;24;20/03/2014;20/03/2014;20/03/2014;11804;1;11903;;483.60;;483.60;"Material para manutenção de bens imoveis";610;FALSE;FALSE;;4;TRUE;FALSE;;;;;;;;;;;;;;;;;
25982;356;"2014NE801121";3;24;16/04/2014;16/04/2014;16/06/2014;12548;1;13075;;7173.65;;7173.65;"MATERIAL DE COPA E COZINHA";21206;FALSE;FALSE;;4;TRUE;FALSE;;;;;;;;;;;;;;;;;
25983;356;"2014NE801122";3;24;16/04/2014;16/04/2014;16/06/2014;12548;1;25237;;575.20;;575.20;"MATERIAL DE COND E EMBALAGEM";21206;FALSE;FALSE;;4;TRUE;FALSE;;;;;;;;;;;;;;;;;
25984;356;"2014NE801123";3;24;16/04/2014;16/04/2014;16/06/2014;12548;1;11841;;1684.00;;1684.00;"MATERIAL DE COPA E COZINHA";21206;FALSE;FALSE;;4;TRUE;FALSE;;;;;;;;;;;;;;;;;
25988;356;"2014NE801093";3;24;14/04/2014;14/04/2014;14/06/2014;12548;1;12133;;1397.80;;1397.80;"MATERIAL DE EXPEDIENTE";21207;FALSE;FALSE;;4;TRUE;FALSE;;;;;;;;;;;;;;;;;
25989;356;"2014NE801101";3;24;14/04/2014;14/04/2014;14/06/2014;12548;1;12979;;1961.04;;1961.04;"MATERIAL DE EXPEDIENTE";21207;FALSE;FALSE;;4;TRUE;FALSE;;;;;;;;;;;;;;;;;
25990;356;"2014NE801100";3;28;14/04/2014;14/04/2014;14/06/2014;12548;1;25238;;520.00;;520.00;"MATERIAL DE EXPEDIENTE";21207;FALSE;FALSE;;4;TRUE;FALSE;;;;;;;;;;;;;;;;;
